Utente Test,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP
Utente 223,0,0,0,-0.005077020386450884,0,0,0,-0.04601495157953068,0,0,0,0,0,0.0,0,-0.010743763459080097,0,0.0,0,0,-0.01641061624052391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03839718621562603
Utente 224,0,0,0,0.0,0,0,0,-0.00830945394080112,0,0,0,0,0,0.0,0,0.00814461702458354,0,0.005548515511160638,0,0,0.013725507428996336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 225,0,0,0,-0.004407892363173704,0,0,0,-0.06894967051706882,0,0,0,0,0,0.0,0,0.009645812032150449,0,0.0009612838811441101,0,0,0.0050659925449851465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 226,0,0,0,0.0,0,0,0,-0.03906483066652153,0,0,0,0,0,0.0035292958143947023,0,0.02021119471820471,0,0.0013984947411325248,0,0,-0.0004853600672424074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02833598369504666
Utente 227,0,0,0,0.008383637503382503,0,0,0,-0.03734048632827034,0,0,0,0,0,0.0,0,0.01010067314057164,0,0.007110499524533789,0,0,0.012145192160295734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13890733171070455
Utente 228,0,0,0,0.00439540432587096,0,0,0,-0.02917419764002464,0,0,0,0,0,0.0009519506620610653,0,0.01898600581554534,0,0.0,0,0,0.01094754235654325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 229,0,0,0,-0.0034932858646795325,0,0,0,-0.06921390158545439,0,0,0,0,0,0.0038379604137475697,0,0.010752120769847957,0,0.0,0,0,-0.00718493004693964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031932058450180115
Utente 230,0,0,0,0.002117737254991951,0,0,0,-0.019163878896984902,0,0,0,0,0,0.0035496245826387223,0,0.01106292949666877,0,-0.003314252067327377,0,0,-0.003019661582598973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1409704256761494
Utente 231,0,0,0,0.0,0,0,0,-0.015119295181478068,0,0,0,0,0,0.0,0,-0.0004648854953779988,0,0.0,0,0,-0.012534134150095706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 232,0,0,0,0.0,0,0,0,-0.038488314672071505,0,0,0,0,0,0.003884402794892472,0,0.009579441186372443,0,-0.00014724652648592118,0,0,-0.002621637004301212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 233,0,0,0,0.0015854522821136593,0,0,0,-0.022131895268999266,0,0,0,0,0,0.0,0,0.0072121664231976895,0,-2.3471060360993987e-05,0,0,-0.0072968119843464276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 234,0,0,0,0.0,0,0,0,-0.029776282588839846,0,0,0,0,0,0.0066658581244892845,0,0.015266572554504877,0,0.0,0,0,0.008820040066967755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 235,0,0,0,0.0,0,0,0,-0.05004237018055247,0,0,0,0,0,0.0044362936485635085,0,0.007681747344238831,0,0.0047807598015409975,0,0,-0.020356972316452813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032314652094615044
Utente 236,0,0,0,0.005062400545758889,0,0,0,-0.022186848637707784,0,0,0,0,0,0.0036730682297523073,0,-0.01164813121368135,0,-0.000992113766594363,0,0,0.0005669566272725659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14491288218444712
Utente 237,0,0,0,0.006253792681727967,0,0,0,-0.014763193688473042,0,0,0,0,0,0.00614633188914521,0,0.007007449977254643,0,0.0,0,0,-0.00783755024501916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 238,0,0,0,-0.003649454899077972,0,0,0,-0.01634389277827252,0,0,0,0,0,0.0013143552258911334,0,0.01058478377786373,0,-0.001958593781188331,0,0,0.008885634155417002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03531279291847936
Utente 239,0,0,0,0.0,0,0,0,-0.06462573877726206,0,0,0,0,0,0.0029836454220268454,0,0.011780319928267712,0,0.0012774878190920241,0,0,0.003182154006826505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 240,0,0,0,0.0,0,0,0,-0.00378181187034847,0,0,0,0,0,0.0,0,0.010046108701321948,0,0.0026509308447444668,0,0,0.004649261946450124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 241,0,0,0,0.0,0,0,0,-0.04716731613608789,0,0,0,0,0,0.0021058710602454367,0,0.010299637905724296,0,0.0021938598553788743,0,0,-0.026274672355332408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 242,0,0,0,-0.005509453644600737,0,0,0,-0.0015370102528300448,0,0,0,0,0,-0.0021892826991704653,0,0.012044912724741457,0,0.0,0,0,0.00299414772155708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 243,0,0,0,0.0,0,0,0,-0.04703514523114304,0,0,0,0,0,0.0,0,0.00596642763431179,0,-0.004192956989902604,0,0,0.004833289103287505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14579910592840667
Utente 244,0,0,0,0.0,0,0,0,-0.018637537982481345,0,0,0,0,0,0.0,0,0.011896033064168308,0,0.0,0,0,0.0038200840411273442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 245,0,0,0,0.0,0,0,0,-0.031115277559149675,0,0,0,0,0,-0.0028677194793329175,0,0.012452665081262384,0,0.0,0,0,-0.01209914529171215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342816286133307
Utente 246,0,0,0,0.0023061464067366546,0,0,0,-0.018453256768885064,0,0,0,0,0,0.0010016227419195414,0,0.008922112129671592,0,-0.0008943348608014599,0,0,0.0051448728887876025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13246237729345905
Utente 247,0,0,0,-0.0013245102281693915,0,0,0,-0.032401693802041734,0,0,0,0,0,0.0,0,0.006502795882585872,0,-0.00015409524357266113,0,0,-0.013754854398799102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 248,0,0,0,0.0009725873521623144,0,0,0,6.520522865184707e-05,0,0,0,0,0,0.006339926074601435,0,-0.014264250553877918,0,0.0029752986528367694,0,0,0.004930838041631575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030083089705944675
Utente 249,0,0,0,-0.001138307128528729,0,0,0,-0.009883190483956205,0,0,0,0,0,0.0,0,0.01390859283935975,0,0.0037897210476312993,0,0,-0.007465033192973545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13172254172079823
Utente 250,0,0,0,0.0030544143937563414,0,0,0,-0.005889547839029064,0,0,0,0,0,0.0,0,0.004033961282470332,0,0.0015906299897777362,0,0,-0.009587307718542524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03434134396867129
Utente 251,0,0,0,0.0,0,0,0,0.011473423919090387,0,0,0,0,0,-0.00012902183241889255,0,0.014968908964065598,0,0.0,0,0,-0.005522869752933121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 252,0,0,0,0.0,0,0,0,-0.04527376631225134,0,0,0,0,0,0.0,0,0.015801383459234014,0,-0.003278764076883893,0,0,-0.0019724872441737183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030881591704632623
Utente 253,0,0,0,0.0,0,0,0,-0.048949296106764455,0,0,0,0,0,0.0,0,0.011068666993822446,0,0.0,0,0,0.006573718506881821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 254,0,0,0,0.0,0,0,0,-0.026975755348562343,0,0,0,0,0,0.0027103822312807275,0,0.01589230969092574,0,-0.002738903728639975,0,0,-0.013907661567164994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 255,0,0,0,0.0,0,0,0,-0.016256988222097302,0,0,0,0,0,0.0,0,-0.014533951866001983,0,0.00018542646402059374,0,0,-0.006852242898449659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365092548893772
Utente 256,0,0,0,0.0,0,0,0,-0.03562988059634459,0,0,0,0,0,0.008517442210703318,0,0.01599082588747031,0,0.0028809078001973054,0,0,0.010628451419558736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03433467344409662
Utente 257,0,0,0,0.0,0,0,0,0.0009576438470505074,0,0,0,0,0,0.001146692804454148,0,0.015737635203957656,0,0.0,0,0,-0.012989101767008722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03295680561943392
Utente 258,0,0,0,0.0,0,0,0,-0.02422023345435042,0,0,0,0,0,0.0,0,0.015861183761404725,0,0.0,0,0,0.016029319722073603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035247560914679815
Utente 259,0,0,0,0.004467640807324913,0,0,0,-0.04197129169284768,0,0,0,0,0,-0.0001359370654821151,0,0.016991816917989615,0,0.002619372744840329,0,0,-0.004413479022775087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 260,0,0,0,0.0,0,0,0,-0.03637040874411082,0,0,0,0,0,0.00813068032545571,0,0.00539931885549898,0,0.0,0,0,-0.0018796831855970894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13821352379697177
Utente 261,0,0,0,0.0,0,0,0,-0.0266811749524899,0,0,0,0,0,0.003759445551195499,0,0.01020106024461826,0,-0.0027814104841177027,0,0,0.012090910576969933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 262,0,0,0,0.0,0,0,0,-0.04126495759060674,0,0,0,0,0,0.0,0,0.012848924244984848,0,0.0,0,0,0.002311064366124775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 263,0,0,0,0.0,0,0,0,-0.0381837843567482,0,0,0,0,0,0.0,0,0.013124106290754927,0,0.0026819103109646204,0,0,-0.0091765939061525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03629456693114642
Utente 264,0,0,0,0.003216835909440537,0,0,0,-0.028890677081483466,0,0,0,0,0,0.0014354883074718557,0,0.01506098867423926,0,0.0,0,0,0.0012696886837879737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 265,0,0,0,0.0,0,0,0,-0.019693974945237377,0,0,0,0,0,0.004686393222658932,0,0.007852869137333145,0,0.005083557694396137,0,0,-0.007105686245253912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032709557111785574
Utente 266,0,0,0,0.0,0,0,0,-0.01388048747090078,0,0,0,0,0,0.000889727491046134,0,0.005011644243967297,0,-0.0031526248330573693,0,0,0.0037216768746817282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13674397793109686
Utente 267,0,0,0,0.0,0,0,0,-0.00897357046224173,0,0,0,0,0,0.0,0,0.008645498421964045,0,0.0030193808988930562,0,0,-0.013139928129477117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1352408493521335
Utente 268,0,0,0,0.0,0,0,0,-0.060827503317141166,0,0,0,0,0,0.00017794225777847145,0,0.011562603431568466,0,0.0,0,0,0.00725075575243863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03572213290086625
Utente 269,0,0,0,0.0,0,0,0,-0.0659690268655529,0,0,0,0,0,0.004310482758226214,0,0.013431132865349589,0,0.004962662714137886,0,0,-0.016797423254498338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 270,0,0,0,-0.00393089140404452,0,0,0,0.0014402540940683184,0,0,0,0,0,0.0026899911899187093,0,0.005901095831923689,0,0.0,0,0,0.016409176733168388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03605061705398366
Utente 271,0,0,0,0.0,0,0,0,-0.06910957787883769,0,0,0,0,0,0.0,0,-0.010457387517124075,0,-0.0038259638068114665,0,0,-0.016939623372013265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 272,0,0,0,0.0,0,0,0,-0.009271727718176068,0,0,0,0,0,0.0009209853371709792,0,0.011838772770809343,0,0.0016409629459534039,0,0,0.01833809947988845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13953871402218807
Utente 273,0,0,0,0.0034935003822715105,0,0,0,-0.013798278098804307,0,0,0,0,0,0.0032256023430639615,0,0.0004312101584266905,0,0.0011914100398285516,0,0,0.006831018794985678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13075616221302777
Utente 274,0,0,0,0.0019121352093339889,0,0,0,-0.002916994855495703,0,0,0,0,0,0.0068561338324250685,0,0.011259672212365074,0,0.002557136775641808,0,0,-0.007777949491104203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03447069275869448
Utente 275,0,0,0,0.0,0,0,0,-0.05918027121390075,0,0,0,0,0,0.0,0,0.01216366868046438,0,0.0026201602488087152,0,0,-0.007954183412741305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 276,0,0,0,0.004103154958817955,0,0,0,-0.05209383046898197,0,0,0,0,0,0.0,0,0.0105952100565908,0,-0.0042459308282131345,0,0,-0.013042752741661737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 277,0,0,0,0.0,0,0,0,-0.027258887943066967,0,0,0,0,0,0.0,0,0.010779631269896261,0,-0.004273915537382774,0,0,-0.006106877435114617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13514139967424837
Utente 278,0,0,0,0.0,0,0,0,-0.036608741013724244,0,0,0,0,0,0.0,0,0.008297801387361659,0,0.002297883352325287,0,0,0.01302190800229462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324046755009199
Utente 279,0,0,0,0.0,0,0,0,-0.019534841689036738,0,0,0,0,0,0.0,0,0.016380906948640153,0,-0.007570632324784268,0,0,-0.008815689003925686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03782395500150602
Utente 280,0,0,0,0.0,0,0,0,-0.04882619728023343,0,0,0,0,0,0.0,0,0.016442496092439845,0,0.003347733152816579,0,0,0.02365153202264141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 281,0,0,0,0.0,0,0,0,-0.037490513366899986,0,0,0,0,0,0.0,0,0.009821759444474429,0,-0.0011724778479563454,0,0,-0.016819692764839144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1304761805777571
Utente 282,0,0,0,0.0,0,0,0,-0.031050911919701604,0,0,0,0,0,-0.0005976781813496155,0,0.008344204010496546,0,0.004790413156555978,0,0,0.006776857445865396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 283,0,0,0,0.0,0,0,0,-0.04889929082528411,0,0,0,0,0,2.9950996499986812e-05,0,-0.004717999020167907,0,-0.003454293714598438,0,0,0.0016502173347815276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 284,0,0,0,0.0,0,0,0,-0.038697052954078534,0,0,0,0,0,0.0067424280374481045,0,-0.010958697396677047,0,0.0,0,0,0.0035395839693677226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 285,0,0,0,0.0030752362216107817,0,0,0,-0.01989681474300013,0,0,0,0,0,0.0027784895054541506,0,0.0062792284960156335,0,0.0,0,0,0.0010793046239012003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 286,0,0,0,0.0,0,0,0,-0.048565905735212224,0,0,0,0,0,0.0018743973786204142,0,0.012208046302803543,0,0.0,0,0,0.0034483607338363204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 287,0,0,0,-0.0032515894945677067,0,0,0,-0.041204135077855156,0,0,0,0,0,0.0,0,0.011987347624856294,0,0.0,0,0,0.004532595586789622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030196125204232906
Utente 288,0,0,0,0.0,0,0,0,-0.04977774130848159,0,0,0,0,0,0.005340465392553782,0,0.005045948986574264,0,0.0027533964442577174,0,0,-0.0031513425322502397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034048137855592034
Utente 289,0,0,0,0.0,0,0,0,-0.025938681350742055,0,0,0,0,0,0.0,0,0.018649937693873547,0,0.003500009806715632,0,0,0.0066671656636550225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 290,0,0,0,0.0,0,0,0,-0.04543360548562712,0,0,0,0,0,0.004746500471039423,0,-0.01640849962428127,0,0.00124725165863318,0,0,0.0017928861329224346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13547019619100617
Utente 291,0,0,0,0.0,0,0,0,-0.02004897526247016,0,0,0,0,0,0.0,0,0.015545657881575255,0,-0.0034649651889608626,0,0,-0.005540565566559889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03571112448768007
Utente 292,0,0,0,0.0,0,0,0,-0.013678516124807532,0,0,0,0,0,0.0,0,0.012458089675364244,0,-0.002924094721848243,0,0,0.00596317307443024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 293,0,0,0,0.0009090991238390401,0,0,0,-0.043815004934988515,0,0,0,0,0,0.0,0,-0.015034238190152642,0,0.0,0,0,-0.002339762437549049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 294,0,0,0,0.0,0,0,0,-0.0012984945215689873,0,0,0,0,0,0.0,0,-0.008330100603836061,0,0.0,0,0,0.017560271355639107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13789111284198938
Utente 295,0,0,0,-0.00032543914435264357,0,0,0,-0.02406633106329157,0,0,0,0,0,0.0,0,0.009959236335154392,0,-2.456089886171993e-05,0,0,0.005057597245176157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 296,0,0,0,0.004278972706683513,0,0,0,-0.010774077724861919,0,0,0,0,0,0.0,0,0.010790508793356463,0,-0.0010683294187708147,0,0,0.0016216994252186917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 297,0,0,0,0.00039574525059967163,0,0,0,-0.012647669496645027,0,0,0,0,0,0.0,0,0.00965901797053164,0,-0.004637498084195034,0,0,0.009975202525805731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03273901320249402
Utente 298,0,0,0,0.0,0,0,0,-0.025883026358899986,0,0,0,0,0,0.0,0,0.012247115862848192,0,-0.0005595047502623505,0,0,0.0032427711234457026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 299,0,0,0,0.0,0,0,0,-0.06590132415002012,0,0,0,0,0,0.004142227201424087,0,0.001758575199725126,0,0.004185532171228749,0,0,0.012509216528580828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03524550091350202
Utente 300,0,0,0,0.0,0,0,0,0.007272534972094191,0,0,0,0,0,0.0,0,0.011185437922288037,0,0.0010910506962012215,0,0,9.155503184513364e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033659247360212384
Utente 301,0,0,0,0.0,0,0,0,-0.032536963480652284,0,0,0,0,0,0.0006256517634529244,0,0.003997439966281594,0,0.0038000073029756834,0,0,0.008367434072622566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03149932518532643
Utente 302,0,0,0,0.012378749621697526,0,0,0,-0.07303969588637826,0,0,0,0,0,0.007553374744028102,0,0.016351984720882926,0,0.005074928217971923,0,0,0.015159967451482174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 303,0,0,0,0.0067664189068365535,0,0,0,-0.0482508333280788,0,0,0,0,0,0.0,0,0.019994239483235268,0,0.0012866317714995126,0,0,0.023032137136990916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 304,0,0,0,0.007154426286887043,0,0,0,-0.022314867632807187,0,0,0,0,0,0.002894309415548954,0,-0.000615270431737466,0,0.008058455128604992,0,0,0.009777169493678335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 305,0,0,0,0.008648791368293846,0,0,0,-0.02204864316889551,0,0,0,0,0,0.007126757869728392,0,-0.010772713055174877,0,-0.0019471510722504305,0,0,-0.005385240200435607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 306,0,0,0,-0.0007214711880451305,0,0,0,-0.010081569546010395,0,0,0,0,0,0.0015890193875958082,0,0.013321554166245269,0,0.0,0,0,0.001186384233692048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 307,0,0,0,0.0,0,0,0,-0.04830066002301242,0,0,0,0,0,0.0,0,0.012834658547490834,0,0.0016398252468510768,0,0,0.021793385035290675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 308,0,0,0,7.065001051653816e-05,0,0,0,-0.051189802788492104,0,0,0,0,0,0.0,0,0.014013151937760284,0,0.0004588193160737388,0,0,0.0038790071358682523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13417763150207035
Utente 309,0,0,0,0.0,0,0,0,0.008324390757884858,0,0,0,0,0,0.0,0,0.007997794135355923,0,-0.0011439745974663456,0,0,-0.0075048876590224365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13492816155839965
Utente 310,0,0,0,-0.0003361807327561516,0,0,0,-0.02629291233826132,0,0,0,0,0,0.0,0,0.01016031825621896,0,0.0,0,0,0.0020750199042383673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 311,0,0,0,0.0019330124108519703,0,0,0,-0.012649908099476508,0,0,0,0,0,0.005550559539983031,0,0.004725636796315854,0,0.0,0,0,-0.005366607522809285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12213283297632155
Utente 312,0,0,0,-8.340614348994499e-05,0,0,0,-0.016758682540079513,0,0,0,0,0,7.05051031351531e-05,0,0.018280315431337107,0,0.0,0,0,0.013097023755994133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 313,0,0,0,0.0,0,0,0,-0.018057469245929138,0,0,0,0,0,0.005217007689942912,0,0.008993547072366895,0,0.0025732814997583603,0,0,0.004131924259834538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 314,0,0,0,-0.0007477593224783929,0,0,0,-0.046989175072976314,0,0,0,0,0,0.0,0,0.011709224789290462,0,0.0,0,0,-0.002498639165968242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 315,0,0,0,0.0004266266226301318,0,0,0,-0.026345248812146747,0,0,0,0,0,0.0,0,0.01000877290767996,0,0.00034712223063768045,0,0,0.001577554941566571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1266362650540626
Utente 316,0,0,0,0.0,0,0,0,-0.00406441184730421,0,0,0,0,0,0.001841597188806224,0,0.012111404566199163,0,0.0,0,0,0.007423976328489377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03245234451010784
Utente 317,0,0,0,-0.0006894801880888192,0,0,0,-0.05654521706961868,0,0,0,0,0,0.0,0,0.012989586417274546,0,0.005165520292408187,0,0,0.007299379327474843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 318,0,0,0,0.0,0,0,0,-0.014037908579890372,0,0,0,0,0,0.0009113586795355342,0,0.006192552102587218,0,0.0027410068581391824,0,0,0.004004960938898105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 319,0,0,0,0.0,0,0,0,-0.03444028942625691,0,0,0,0,0,0.0,0,0.009043336725852646,0,-0.0015556971497697218,0,0,0.003269031339172321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03545447279290711
Utente 320,0,0,0,0.0,0,0,0,-0.02736754816904936,0,0,0,0,0,0.002799795171571494,0,0.008450636272215045,0,0.0040667283429623325,0,0,-0.01439901606713668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03394917035068811
Utente 321,0,0,0,0.004475756791711047,0,0,0,-0.033362823157238514,0,0,0,0,0,0.0,0,0.009312581845002962,0,0.0,0,0,-0.004491149761963621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 322,0,0,0,0.002255567941091636,0,0,0,0.0086935181696829,0,0,0,0,0,0.0,0,0.008258834290368684,0,0.0,0,0,0.012912409346089976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 323,0,0,0,-0.00446663058233958,0,0,0,-0.009464466911811678,0,0,0,0,0,0.006171161743325111,0,0.01354147455648489,0,-1.3900221171264587e-05,0,0,0.001446121362422818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03701068021001951
Utente 324,0,0,0,0.0017674758755752652,0,0,0,-0.03938984460779831,0,0,0,0,0,0.0018778297892597373,0,0.010477793631808762,0,0.004906025081389828,0,0,0.020398848229803205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034666740383017966
Utente 325,0,0,0,0.0,0,0,0,-0.017104172737054966,0,0,0,0,0,0.0,0,0.007920829676548606,0,0.0,0,0,-0.006765008742403948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03832746926292443
Utente 326,0,0,0,-0.005159871299424712,0,0,0,-0.022413038356548728,0,0,0,0,0,0.0007544936224020902,0,-0.011318278496576413,0,0.0,0,0,-0.006748714271869003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13489463541551378
Utente 327,0,0,0,0.0006844886563540361,0,0,0,-0.014145322375308203,0,0,0,0,0,0.004416785479895626,0,-0.01268811643636269,0,0.0,0,0,-0.0029407555586520614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 328,0,0,0,0.0025704879951218467,0,0,0,-0.0344313712267354,0,0,0,0,0,0.0,0,0.010774757410087234,0,0.0021444328617455754,0,0,0.014355894781812465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 329,0,0,0,0.005070864527106167,0,0,0,-0.010145698107961924,0,0,0,0,0,0.0,0,0.010814786102493644,0,-0.0010671446559160419,0,0,-0.01270514061491786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03170494232369166
Utente 330,0,0,0,0.0,0,0,0,-0.07813481612314559,0,0,0,0,0,0.0,0,0.011648657304963398,0,0.0,0,0,-0.00816733542217086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 331,0,0,0,-0.005364426775098322,0,0,0,0.0016614382195673416,0,0,0,0,0,0.0,0,0.009437897457680143,0,-7.095118761890459e-05,0,0,-0.006761825633339364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03446559378080649
Utente 332,0,0,0,0.0,0,0,0,-0.0448004976161312,0,0,0,0,0,0.0,0,0.005215015404352294,0,0.0005509665526986247,0,0,-0.017551569170353172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 333,0,0,0,0.00035621468685071545,0,0,0,-0.034169628103661136,0,0,0,0,0,0.007177234691089855,0,0.01274903130258853,0,0.004046406015887342,0,0,0.0005046949786901838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Utente 334,0,0,0,0.004015017687559419,0,0,0,-0.018472926181110308,0,0,0,0,0,0.0,0,0.00010131043352005004,0,0.0026191303534859535,0,0,-0.0007546290484472001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
